0	file:/media/sf_vm-shared/project4/data/nsf/the-astrophysics-of-spinning-black-holes.txt	0.0023584905660377358	0.49292452830188677	0.09669811320754718	0.0023584905660377358	0.01179245283018868	0.0023584905660377358	0.0023584905660377358	0.01179245283018868	0.19103773584905662	0.0023584905660377358	0.0023584905660377358	0.02122641509433962	0.0023584905660377358	0.01179245283018868	0.0023584905660377358	0.04009433962264151	0.0023584905660377358	0.0023584905660377358	0.0023584905660377358	0.09669811320754718
1	file:/media/sf_vm-shared/project4/data/nsf/workshop-support-for-hosting-5th-cirp-international-workshop-on-modeling-of.txt	0.0015723270440251573	0.0015723270440251573	0.0015723270440251573	0.64937106918239	0.10849056603773585	0.007861635220125786	0.007861635220125786	0.0015723270440251573	0.0330188679245283	0.0015723270440251573	0.0015723270440251573	0.0015723270440251573	0.0015723270440251573	0.06446540880503145	0.0015723270440251573	0.0015723270440251573	0.0015723270440251573	0.03930817610062893	0.007861635220125786	0.06446540880503145
2	file:/media/sf_vm-shared/project4/data/nsf/west-virginia-blueprint-for-science-and-technology-strengthening-statewide.txt	0.08290816326530612	0.0012755102040816326	0.006377551020408163	0.1288265306122449	0.4247448979591837	0.026785714285714284	0.0012755102040816326	0.006377551020408163	0.06760204081632654	0.0012755102040816326	0.0012755102040816326	0.05229591836734694	0.0012755102040816326	0.11862244897959184	0.0012755102040816326	0.0012755102040816326	0.0012755102040816326	0.03188775510204082	0.0012755102040816326	0.042091836734693876
3	file:/media/sf_vm-shared/project4/data/nsf/integrated-sensing-porous-silicon-integrated-sensor-arrays.txt	0.001937984496124031	0.001937984496124031	0.001937984496124031	0.001937984496124031	0.001937984496124031	0.001937984496124031	0.4127906976744186	0.009689922480620155	0.23449612403100775	0.001937984496124031	0.001937984496124031	0.001937984496124031	0.2189922480620155	0.01744186046511628	0.009689922480620155	0.001937984496124031	0.06395348837209303	0.001937984496124031	0.001937984496124031	0.009689922480620155
4	file:/media/sf_vm-shared/project4/data/nsf/us-italy-planning-visit-ecological-bioenergetic-and-life-history.txt	0.026470588235294117	0.0029411764705882353	0.0029411764705882353	0.1323529411764706	0.1676470588235294	0.0029411764705882353	0.0029411764705882353	0.0029411764705882353	0.1323529411764706	0.0029411764705882353	0.4147058823529412	0.0029411764705882353	0.0029411764705882353	0.014705882352941176	0.03823529411764706	0.014705882352941176	0.026470588235294117	0.0029411764705882353	0.0029411764705882353	0.0029411764705882353
5	file:/media/sf_vm-shared/project4/data/nsf/quantum-information-theory.txt	0.18679775280898878	0.10814606741573034	0.27668539325842695	0.0014044943820224719	0.007022471910112359	0.0014044943820224719	0.0014044943820224719	0.007022471910112359	0.05196629213483146	0.0014044943820224719	0.0014044943820224719	0.023876404494382022	0.012640449438202247	0.02949438202247191	0.0014044943820224719	0.0014044943820224719	0.0014044943820224719	0.11376404494382023	0.018258426966292134	0.15308988764044945
6	file:/media/sf_vm-shared/project4/data/nsf/mapping-microlensing-and-stellar-variability-in-m31.txt	0.001838235294117647	0.25183823529411764	0.03125	0.05330882352941176	0.001838235294117647	0.001838235294117647	0.001838235294117647	0.016544117647058824	0.3547794117647059	0.001838235294117647	0.009191176470588236	0.03860294117647059	0.001838235294117647	0.001838235294117647	0.001838235294117647	0.001838235294117647	0.009191176470588236	0.016544117647058824	0.016544117647058824	0.18566176470588236
7	file:/media/sf_vm-shared/project4/data/nsf/csedi-theoretical-and-experimental-studies-of-some-materials-fundamental-to-the.txt	0.002380952380952381	0.002380952380952381	0.09761904761904762	0.011904761904761904	0.002380952380952381	0.02142857142857143	0.002380952380952381	0.002380952380952381	0.1261904761904762	0.07857142857142857	0.002380952380952381	0.002380952380952381	0.1357142857142857	0.002380952380952381	0.002380952380952381	0.06904761904761905	0.19285714285714287	0.14523809523809525	0.011904761904761904	0.0880952380952381
8	file:/media/sf_vm-shared/project4/data/nsf/studies-of-crust-and-upper-mantle-structure-mantle-flow-and-geodynamics-of-the.txt	0.012845849802371542	0.036561264822134384	9.881422924901185E-4	9.881422924901185E-4	9.881422924901185E-4	9.881422924901185E-4	0.008893280632411068	0.012845849802371542	0.0800395256916996	0.6768774703557312	9.881422924901185E-4	9.881422924901185E-4	9.881422924901185E-4	0.004940711462450593	0.07608695652173914	9.881422924901185E-4	9.881422924901185E-4	9.881422924901185E-4	9.881422924901185E-4	0.0800395256916996
9	file:/media/sf_vm-shared/project4/data/nsf/us-japan-workshops-industrial-ecology-and-environmentally-benign.txt	0.015822784810126583	0.0031645569620253164	0.0031645569620253164	0.6234177215189873	0.0031645569620253164	0.0031645569620253164	0.11708860759493671	0.028481012658227847	0.0031645569620253164	0.015822784810126583	0.0031645569620253164	0.05379746835443038	0.0031645569620253164	0.05379746835443038	0.028481012658227847	0.0031645569620253164	0.0031645569620253164	0.0031645569620253164	0.028481012658227847	0.0031645569620253164
